Distributor,Supplier,ProductName,Category,Standard,Internal_ID_Reference_Number,UCLA,UCD_H,UCB,UCR,UCM,UCSC,OG,CH,FT,RAC,AGA,AWA,GAP,AHC,MBA,WWF,MSC,OWR,SSB,SFSC,SP,BFC,BBC,FAC,SPP,EFI,MWD,BAP
Sysco,Mi Rancho,Tortilla Corn 4.5 Inch Yellow Organic,Bread Products,OG,7027854,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Sysco,Mrs Fri,CRAB CAKE BRD O/R KRABBY 3 OZ,Seafood,MSC or Monterey Bay,1783950,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
Sysco,Mrs Fri,LOBSTER MEAT SENSATIONS,Seafood,MSC or Monterey Bay,4488276,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
Sysco,Once Again,NUTS ALMOND BUTTER NAT CREAMY,Nuts/ Seeds,OG,2469,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Sysco,Oregon Chai,TEA CONC ORIG CHAI,Coffee/Tea,OG,15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Sysco,Orgncvl,MILK WHITE LOW FAT 1% ORGANIC,Milk,Organic,5297413,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Sysco,Pacific,MILK ALMOND NUT ORGANIC,Dairy Alternative,Organic,6805576,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,
Sysco,Pacific,Milk Coconut Original Organic,Dairy Alternative,OG,3660127,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Sysco,Packer,SAUSAGE CHORIZO SOY ORGANIC,Soy Protein,Organic,7016094,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Sysco,Pompeian Organic,POMPEIAN ORG OLIVE OIL 16OZ,Oil/ Vinegar,OG,2803,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Sysco,Portcls,CLAM BABY MEAT VPAC 300/500 CT,Seafood,MSC or Monterey Bay,123034,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
Sysco,Portico Simply,Salmon Atlantic Portion Skinless 8 Oz Norway,Seafood,GAP,8496366,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,
Sysco,Portsim,CLAM MEAT SEA CHOPPED IQF USA,Seafood,MSC or Monterey Bay,7626203,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
Sysco,Portsim,LOBSTER TAIL N.ATL PREM 5-6OZ,Seafood,MSC or Monterey Bay,6836142,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
Sysco,Portsim,POLLOCK FIL BTRD PUB STY 2-3Z,Seafood,MSC or Monterey Bay,5014622,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
Sysco,Sbenito,TOMATO DICED IN JCE ORGANIC,Produce,Organic,8233706,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Sysco,Sea Watch,CLAM MEAT SEA CHOPPED IQF,Seafood,MSC or Monterey Bay,2820064,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
Sysco,Silk,MILK SOY UNSWTND ORGANIC,Dairy Alternative,Organic,8126627,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Sysco,Slade Gordon,GENERIC FOOD Shrimp White Raw 41-50 Count,Seafood,MSC,7777,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
Sysco,Sukhi's Quick-N-Ezee,ENTREE BEAN DAL SAAG,Packaged Foods,OG,2267,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Sysco,Sukhi's Quick-N-Ezee,PASTE CURRY TIKKA MASALA,Packaged Foods,OG,2218,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Sysco,Sukhi's Quick-N-Ezee,SUKHI POTATO SAMOSA 1.6 OZ,Packaged Foods,OG,2366,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Sysco,Sysco Imperial,Chocolate Chips Semi Real 4000 Count maybe Hersheys,Baking Ingredients,RAC,5335724,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,
Sysco,Sysco Imperial,DRESSING VINGRT BLOOD ORG SHAL,Sauce/ Seasoning,Organic,4626562,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Sysco,Tractor Organic,BEV CONC HIBISCUS SODA ORG,Soda,OG,4681,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Sysco,Tractor Organic,BEV CONC STRAWB DRAGON SODA,Soda,OG,4678,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Sysco,Village Harvest,Grain Quinoa Red Organic,Grain,OG,4140479,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Sysco,Village Harvest,Grain Quinoa Triple Color Organic,Grain,OG,4012080,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Sysco,Wawona Frozen Foods,FRUIT MANGO CHUNKS IQF,Produce,OG,2028,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Sysco,Wldplnt,TUNA ALBACORE 100% & SEA SALT,Seafood,MSC or Monterey Bay,7032178,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
Tonys,Niman Ranch,"Beef, Knuckle Grass Fed NAE CH",Beef,NAE,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonys,Sunfed Ranch,"Corned Beef, Brisket Uncured Grass Fed",Beef,American Grass Fed,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,
UNFI,Alter Eco,"GRANOLA,OG2,CINN RAISIN",Cereal,Organic,280213,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Amy's,BURRITO BEAN/RICE D/GF AMY's,Packaged Foods,OG,2466,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Amy's,OG VEGTBLE LASAGNA,Pasta,Organic,1601508,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Amy's,OG3 AMYS BLACK BEAN ENCH,Beans,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Amy's,OG3 AMYS BN/RC BRTO D/GF,Packaged Foods,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Amy's,OG3 AMYS BN/RC/CHZ BURRI,Packaged Foods,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Amy's,OG3 AMYS CHILI MAC BOWL,Packaged Foods,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Amy's,OG3 AMYS INDN VEG KORMA,Packaged Foods,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Amy's,"OG3 AMYS VEG LSGN,GF,DF",Packaged Foods,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Amy's,OG3 AMYS VEGETABLE LASAG,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Amy's,OG3 AMYS WW MAC & CHEESE,Cheese,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Amy's,VEGAN BROC CHEESE AMY's,Packaged Foods,OG,2479,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Annie's Homegrown,ANNIE's MICROWAVABLE SHELLS & CHEDDAR,Cheese,OG,10219,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Annie's Homegrown,DRESSING ANNIES ASIAN SESAME,Sauce/ Seasoning,OG,3094,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Annie's Homegrown,DRESSING ANNIES BALSAMIC VIN,Sauce/ Seasoning,OG,4941,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Annie's Homegrown,DRESSING ANNIES GODDESS 8 OZ,Sauce/ Seasoning,OG,10017,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Annie's Homegrown,DRESSING ANNIES SHIITAKE SESAME,Sauce/ Seasoning,OG,450,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Annie's Homegrown,DRESSING FRENCH ANNIES,Sauce/ Seasoning,OG,4508,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Annie's Homegrown,DRESSING SESAME GINGER ANNIES,Sauce/ Seasoning,OG,1603,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Annie's Homegrown,OG2 AH CHED BUNNIES CRKR,Bread Products,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Annie's Homegrown,SNACK MIX CHED ANNIES,Snacks,OG,1291,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Annie's Homegrown,SNACK SEAWEED SEA SALT ANNIES,Snacks,OG,3047,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Annie's Homegrown,SWEET ANNIE's SMORES SANDWICHES 8 OZ,Snacks,OG,4453,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Asian Gourmet,RC CRKR OG2 KRN BB,Snacks,Organic,4170033,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Asian Gourmet,"RCE CRKR THN,OG2,SWT CHLI",Packaged Foods,Organic,282647,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Asian Gourmet,"RICE CRKR THINS,OG2,ORIG",Packaged Foods,Organic,282650,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Asian Gourmet,"RICE CRKR THN,OG2,GAR PPR",Packaged Foods,Organic,282646,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Barnana,OG2 BARN CHOC CHEWY BAN,Snacks,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Barnana,OG2 BARN PBTR CHEWY BAN,Snacks,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Bluebird Grains,"FARRO,OG2,EMMER,WHL GRAIN",Grain,Organic,154356,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Bulk,OG HULLED MILLET,Grain,Organic,6010359,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Bulk,QUINOA OG IMPORTED,Grain,Organic,4133349,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Bulk Flours And Baking Ingred,"CHOC CHIPS,OG2,DARK",Snacks,Organic,107344,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Bulk Seeds,"SUNFLOWR KRNEL,OG2,PSTRZD",Nuts/ Seeds,Organic,46715,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,California Farms,"CONDENSED MLK,OG2,SWEETND",Candy,Organic,37707,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Cascadian Farm,"GARDENERS BLEND,OG2",Packaged Foods,Organic,15170,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Cascadian Farm,"STRAWBERRIES,OG2",Produce,Organic,34430,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Chobani,YOGURT STRAW GREEK NF QT,Other Dairy,FT,716,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Cliff Bars,BAR CLIF WHITE CHOC MACADAMIA,Snacks,RAC,10476,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,
UNFI,Cocojune,OG2 CJ YOG LMN ELDRFLWR,Other Dairy,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Cocojune,OG2 CJ YOG PURE COCONUT,Other Dairy,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Dream,"RICE ENRICH BEV,OG2,ORGNL",Grain,Organic,30594,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Earthbound,FRUIT FRZ MANGO 10 OZ,Packaged Foods,OG,3868,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Eden,SNACK EDEN PISTACHIOS DRY ROASTED,Nuts/ Seeds,OG,10020,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Eden Foods,"ALMONDS,OG2,TAMARI",Nuts/ Seeds,Organic,141890,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Element,ELEM RC CK STRW CRM,Snacks,OG,3250,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Equal Exc,HOT COCOA OG2,Coffee/Tea,Fair trade,3480287,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,
UNFI,Field Day,CHIPS TORTILLA YELLOW,Snacks,OG,967,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Field Day,OG2 FD CNLA OIL CKNG SPY,Oil/ Vinegar,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Field Day,"SALSA,OG2,JALAP LIME,HOT",Produce,Organic,85290,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Food Earth,H&E FOOD EARTH ORGANIC LENTIL CURRY,Packaged Foods,OG,10128,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Food Earth,H&E FOOD EARTH VEG BIRYANI,Packaged Foods,OG,10115,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Forager,OG CSH MLK BLB YOG,Dairy Alternative,Organic,7551643,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Forager,OG CSH MLK PLN YOG,Dairy Alternative,Organic,7551636 7551646,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Forager,OG CSH MLK STW YOG,Dairy Alternative,Organic,7551644,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Forager,OG CSH MLK VAN YOG,Dairy Alternative,Organic,7551645,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Frontier Nat Prod Co-Op,GARAM MASALA OG2,Spices,Organic,4241842,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Frontier Nat Prod Co-Op,OG2 FC POPPY SEED WHOLE,Nuts/ Seeds,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Grains,OG1 BULGUR MED COARSE #3,Grain,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Grains,OG1 KAMUT BERRIES,Grain,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Green Girl Bakeshop,OG2 BAKESP CKIE SAND VAN,Baking Ingredients,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Health Valley Natural Foods,"SOUP,OG2,MINESTRONE,NS",Packaged Foods,Organic,46302,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Hope,OG2 MILD GREEN,Sauce/ Seasoning,Organic,8070564,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Hope,OG2 SPICY GREE,Sauce/ Seasoning,Organic,8070565,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Just Date Syrup,OG2 JST DATE POMGRNT SYR,Packaged Foods,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Kettle Brand,"POTATO CHIPS,OG2,SLT&PEP",Snacks,Organic,72577,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Koyo,OG2 UDON NDLS WIDE,Packaged Foods,Organic,4171152,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Koyo,OG3 KOYO SPICY KMCHI RMN,Packaged Foods,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Koyo,OG3 KOYO SPICY SZCHN RMN,Packaged Foods,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Koyo,OG3 KOYO WAKAME MISO RMN,Packaged Foods,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Koyo,UDON OG2,Packaged Foods,Organic,4461065,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,L & A Juice,"CIDER,OG2,SPARKLING",Juice,Organic,235596,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Lesser Evil,LE BDA BWL HMLYN GLD,Snacks,OG,3676,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Lesser Evil,OG2 LE HIMLYN PNK SNK PK,Snacks,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Lesser Evil,OG2 LE PCRN HIMLYN PINK,Snacks,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Let's Do Organic,"ICE CRM CNES,OG2 S1212331",Frozen Dessert,Organic,59363,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Lifeway,"KEFIR,OG2,WM,LEMON",Produce,Organic,260696,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Lifeway,"KEFIR,OG2,WM,MXD BRY",Other Dairy,Organic,260695,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Lifeway,"KEFIR,OG2,WM,PEACH",Other Dairy,Organic,260697,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Lundberg Family Farms,OG2 LUND RCAKE MINI SSLT,Dessert,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Lundberg Family Farms,OG2 LUND RCAKE MINI WCHD,Dessert,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Lundberg Family Farms,"RICE,OG2,WHITE,SHRT,SUSHI",Grain,Organic,29616,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Lundberg Farms,SNACK RICE CAKE CINNAMON TOAST,Snacks,OG,219,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Mamma Chia,SNACK MAMMA CHIA SQZ BERRY ACAI,Snacks,OG,2105,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Mamma Chia,SNACK MAMMA CHIA SQZ BLACKBERRY,Snacks,OG,3382,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Mamma Chia,SNACK MC STRWLMN CHIASQZ,Snacks,OG,1375,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Nancy's,"CREAM CHEESE,OG2",Cheese,Organic,79319,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Nancy's,"YOG,OG2,WM,PLAIN",Other Dairy,Organic,28067,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Nature's Path,CEREAL LEAPIN LEMURS ORG,Grain,OG,1504,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Nature's Path,"CEREAL,OG2,CRN FLK,FJS,BG",Cereal,Organic,47106,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Nature's Path,"CEREAL,OG2,HERITAGE",Cereal,Organic,19014,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Nature's Path,"CEREAL,OG2,LVCRNCH,APLCRM",Cereal,Organic,108538,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Nature's Path,"CEREAL,OG2,MILLET RC FLKE",Cereal,Organic,47174,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Nature's Path,"GRANOLA,OG2,HEMP PLUS",Cereal,Organic,95083,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Nature's Path,"GRANOLA,OG2,HEMP PLUS,WF",Cereal,Organic,96544,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Nature's Path,"GRNLA,OG2,LVCRNCH,CHCBRY",Cereal,Organic,108534,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Nature's Path,"WAFFLE,OG2,FLAXPLUS",Packaged Foods,Organic,53636,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Nature's Path-Envirokidz,"GORILLA MUNCH,OG2,G/F",Cereal,Organic,96593,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Nature's Path-Envirokidz,"PANDA PUFFS,OG2,ECO PAC",Cereal,Organic,26803,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Newman's Own,COOKIE O's CHOC CREAM NEWMANS,Snacks,RAC,346,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,
UNFI,Newman's Own,NEWMANS OG2 NMS MICRO PCORN BTR,Snacks,RAC,8178,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,
UNFI,Newman's Own,SAUCE ULTRA PREMIUM NEWMAN's 23.5Z,Packaged Foods,RAC,2932,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,
UNFI,Newman's Own,SNACK POPCORN MICRO BUTTER NEWMAN,Snacks,RAC,641,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,
UNFI,Nugo Nutrition Bar,"BAR,OG2,DARK CHOC POMGRNT",Nuts/ Seeds,Organic,33346,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Numi Teas,SHELF NUMI GINGER LEMON HERB TEA 18 CT,Coffee/Tea,OG,3964,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Numi Teas,TEA BAG ORG MATE LMN GREN RAIN,Coffee/Tea,OG,6539,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Numi Teas,TEA CHAMOMILE LMN MEADOWS,Coffee/Tea,OG,6592,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Numi Teas,TEA EARLGREY AGED BERGAMOT ORG,Coffee/Tea,OG,6643,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Numi Teas,TEA GREEN GUNPOWDER GREEN,Coffee/Tea,OG,6645,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Numi Teas,TEA GREEN JASMNE MONKEY KNG,Coffee/Tea,OG,5648,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Numi Teas,TEA MOROCCAN MINT,Coffee/Tea,OG,5645,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Numi Teas,TEA NUMI BREAKFAST BLEND,Coffee/Tea,OG,6644,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Numi Teas,TEA NUMI GOLDEN CHAI,Coffee/Tea,OG,6016,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Organic Valley,"CREAM CHEESE,OG2",Cheese,Organic,284162,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Organic Valley,"EGG,OG2,GRD A,LRG,BRN,CF",Eggs,Organic,88832,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Organic Valley,"MILK,OG2,UHT,1%,LACT FREE",Milk,Organic,97495,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Organic Valley,"STRINGLES,OG2",Cheese,Organic,60244,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Organic Valley,"SWISS,OG2,BBY,PASTEURIZED",Cheese,Organic,22857,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,P.J.'s Organics,"BURRITO,OG2,BREAKFAST",Packaged Foods,Organic,79849,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,P.J.'s Organics,"BURRITO,OG2,STEAK&CHEESE",Coffee/Tea,Organic,79847,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Pitaya Foods,"FROZEN PITAYA SMOOTHIE BOWL, CLARITY",Packaged Foods,OG,10241,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Pitaya Foods,"FROZEN PITAYA SMOOTHIE BOWL, ENERGY",Packaged Foods,OG,10242,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Pitaya Foods,"FROZEN PITAYA SMOOTHIE BOWL, IMMUNITY",Packaged Foods,OG,10243,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Pitaya Foods,"FROZEN PITAYA SMOOTHIE BOWL, RECOVER",Packaged Foods,OG,10245,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Pitaya Foods,INNER HEALTH FROZEN PITAYA BOWL,Packaged Foods,OG,10244,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Sambazon,ACAI BOWL SUPERBERRY,Packaged Foods,OG,3236,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Sambazon,SMB ACAI BOWL BRY BLIS,Packaged Foods,OG,8155,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,San-J,OG2 SANJ GF RS TAMRI SOY,Soy Protein,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Santa Cruz Organic,"APPLESAUCE,OG2",Produce,Organic,16003,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Santa Cruz Organic,"PB,OG2,DR,CRNCH,S291490-1",Packaged Foods,Organic,203765,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Santa Cruz Organic,"PB,OG2,LTRST,CRMYS2914950",Packaged Foods,Organic,203766,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Santa Cruz Organic,"PBTR,OG2,DR,NSTR,CRUNCHY",Packaged Foods,Organic,291502,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Santa Cruz Organic,"PNTBTR,OG2,DRKRST,CRUNCHY",Packaged Foods,Organic,291490,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Seeds,OG1 BLACK CHIA SEEDS,Nuts/ Seeds,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Seeds,OG2 GLDN FLAX SEEDS,Nuts/ Seeds,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Seeds,OG2 SESAME SEEDS HULLED,Nuts/ Seeds,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,So Delic,OG CULT COC STW YG,Dairy Alternative,Organic,740164,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,So Delicious,NON-DAIRY YOGURT COCONUT MILK PLAIN,Dairy Alternative,OG,7018,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Swt Earth,OG GEN TSO's TOFU,Soy Protein,Organic,7111783,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,Tasty Bite,RICE COCONUT TASTY BITE,Packaged Foods,OG,1635,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Tasty Bite,TASTY BITE BROWN RICE,Packaged Foods,OG,8196,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Tasty Bite,TASTY BITE JASMINE RICE,Packaged Foods,OG,8192,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Tasty Bite,TASTY BITE KASHMIR SPINACH,Packaged Foods,OG,8194,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Tasty Bite,TASTY BITE LONG GRAIN RICE 8.8 OZ,Packaged Foods,OG,4235,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Tasty Bite,TASTY BITE MADRAS LENTILS,Packaged Foods,OG,8193,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Tasty Bite,TASTY BITE PROTN BWL MEDITSTYL,Packaged Foods,OG,81202,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Tasty Bite,TASTY BITE STICKY RICE 8.8 OZ,Packaged Foods,OG,4234,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
UNFI,Tasty Bite,TASTY BITE THAI LIME PILAF,Packaged Foods,OG,8201,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
